# Matter power spectrum P(k) at redshift z=0
# for k=1.97552e-07 to 12.4775 h/Mpc,
# number of wavenumbers equal to 140
# k (h/Mpc)  P (Mpc/h)^3:
1.975522e-07 2.2795715216e+13
2.487035e-07 1.1335838421e+13
3.130992e-07 5.6370872942e+12
3.941685e-07 2.8032174723e+12
4.962288e-07 1.3939800020e+12
6.247150e-07 6.9319733108e+11
7.864696e-07 3.4471383067e+11
9.901066e-07 1.7141951461e+11
1.246470e-06 8.5243834922e+10
1.569213e-06 4.2390444834e+10
1.975522e-06 2.1080261862e+10
2.487035e-06 1.0483088228e+10
3.130992e-06 5.2132430031e+09
3.941685e-06 2.5926407109e+09
4.962288e-06 1.2894022820e+09
6.247150e-06 6.4130826254e+08
7.864696e-06 3.1899764271e+08
9.901066e-06 1.5870143715e+08
1.246470e-05 7.8974711126e+07
1.569213e-05 3.9316425255e+07
1.975522e-05 1.9585947271e+07
2.487035e-05 9.7670247230e+06
3.130992e-05 4.8785478463e+06
3.941685e-05 2.4430956674e+06
4.962288e-05 1.2284342618e+06
6.247150e-05 6.2161740663e+05
7.864696e-05 3.1767820847e+05
9.901066e-05 1.6484079456e+05
1.246470e-04 8.7531092776e+04
1.569213e-04 4.8093652984e+04
1.975522e-04 2.7745481522e+04
2.487035e-04 1.7103170095e+04
3.130992e-04 1.1469357553e+04
3.941685e-04 8.4866365332e+03
4.962288e-04 6.9695597234e+03
6.247150e-04 6.3225621471e+03
7.864696e-04 6.2495023430e+03
9.901066e-04 6.6081604313e+03
1.246470e-03 7.3365413961e+03
1.569213e-03 8.4140405024e+03
1.975522e-03 9.8397273465e+03
2.487035e-03 1.1616530768e+04
3.130992e-03 1.3740345056e+04
3.941685e-03 1.6182496404e+04
4.962288e-03 1.8877850284e+04
6.247150e-03 2.1705359615e+04
7.864696e-03 2.4470325899e+04
9.901066e-03 2.6886037746e+04
1.246470e-02 2.8567698818e+04
1.569213e-02 2.9054113112e+04
1.975522e-02 2.7907910816e+04
2.487023e-02 2.4960705452e+04
3.129315e-02 2.0691059517e+04
3.886098e-02 1.6561001811e+04
4.523912e-02 1.4268512763e+04
4.986514e-02 1.3170430289e+04
5.368031e-02 1.2498563492e+04
5.708687e-02 1.1997687049e+04
6.026414e-02 1.1562032070e+04
6.330705e-02 1.1134869687e+04
6.627250e-02 1.0688040150e+04
6.919788e-02 1.0212536718e+04
7.210954e-02 9.7009132620e+03
7.502712e-02 9.1611331585e+03
7.796602e-02 8.6037051073e+03
8.093877e-02 8.0406949190e+03
8.395597e-02 7.4932998941e+03
8.702682e-02 6.9749490428e+03
9.015957e-02 6.5019911443e+03
9.336175e-02 6.0841452739e+03
9.664038e-02 5.7277407437e+03
1.000021e-01 5.4346367494e+03
1.034533e-01 5.2006052498e+03
1.070001e-01 5.0151123812e+03
1.106485e-01 4.8647681189e+03
1.144045e-01 4.7316079418e+03
1.182740e-01 4.5954791474e+03
1.222627e-01 4.4418450442e+03
1.263764e-01 4.2566613149e+03
1.306210e-01 4.0358298277e+03
1.350021e-01 3.7834120822e+03
1.395256e-01 3.5151637167e+03
1.441972e-01 3.2492413745e+03
1.490229e-01 3.0038552143e+03
1.540084e-01 2.7956633129e+03
1.591596e-01 2.6311670767e+03
1.644825e-01 2.5085618907e+03
1.699832e-01 2.4143477244e+03
1.756676e-01 2.3328575451e+03
1.815421e-01 2.2439897872e+03
1.876131e-01 2.1338856005e+03
1.938871e-01 2.0007544560e+03
2.003709e-01 1.8538657464e+03
2.070716e-01 1.7101109596e+03
2.139967e-01 1.5842710573e+03
2.211541e-01 1.4861521032e+03
2.285520e-01 1.4120473129e+03
2.361996e-01 1.3496932896e+03
2.441066e-01 1.2851381840e+03
2.522834e-01 1.2094470812e+03
2.607418e-01 1.1248444136e+03
2.694946e-01 1.0402612508e+03
2.785558e-01 9.6735911529e+02
2.879414e-01 9.0902632104e+02
2.976692e-01 8.6014034381e+02
3.077592e-01 8.1108764934e+02
3.182345e-01 7.5770906300e+02
3.291210e-01 7.0269563974e+02
3.404488e-01 6.5244361541e+02
3.522528e-01 6.0995609897e+02
3.645737e-01 5.7186918874e+02
3.774591e-01 5.3328662455e+02
3.909658e-01 4.9398769781e+02
4.051619e-01 4.5721921588e+02
4.201296e-01 4.2452992297e+02
4.359702e-01 3.9343854511e+02
4.528096e-01 3.6276795888e+02
4.708075e-01 3.3327363534e+02
4.901701e-01 3.0615040466e+02
5.111697e-01 2.7972862162e+02
5.341760e-01 2.5408570362e+02
5.597071e-01 2.2963936729e+02
5.885175e-01 2.0557300413e+02
6.217598e-01 1.8218275946e+02
6.612997e-01 1.5886059564e+02
7.103829e-01 1.3529565710e+02
7.751559e-01 1.1116426888e+02
8.682605e-01 8.5820443354e+01
1.015496e+00 5.9784920521e+01
1.249850e+00 3.6700696623e+01
1.570863e+00 2.1273214905e+01
1.977550e+00 1.2171268309e+01
2.489588e+00 6.9069251582e+00
3.134206e+00 3.8913777753e+00
3.945731e+00 2.1765457447e+00
4.967382e+00 1.2111868960e+00
6.253563e+00 6.6983627382e-01
7.872769e+00 3.6864398318e-01
9.911229e+00 2.0188039797e-01
1.247750e+01 1.1005065451e-01
