# Matter power spectrum P(k) at redshift z=0
# for k=1.97552e-07 to 12.4775 h/Mpc,
# number of wavenumbers equal to 140
# k (h/Mpc)  P (Mpc/h)^3:
1.975522e-07 1.3287751101e+00
2.487035e-07 1.6597848310e+00
3.130992e-07 2.0732506122e+00
3.941685e-07 2.5897138623e+00
4.962288e-07 3.2348366930e+00
6.247150e-07 4.0406604957e+00
7.864696e-07 5.0472133804e+00
9.901066e-07 6.3045145970e+00
1.246470e-06 7.8750354639e+00
1.569213e-06 9.8367503176e+00
1.975522e-06 1.2287184212e+01
2.487035e-06 1.5348021060e+01
3.130992e-06 1.9171343595e+01
3.941685e-06 2.3947067772e+01
4.962288e-06 2.9912465119e+01
6.247150e-06 3.7363882287e+01
7.864696e-06 4.6671492164e+01
9.901066e-06 5.8297673351e+01
1.246470e-05 7.2819964628e+01
1.569213e-05 9.0959758002e+01
1.975522e-05 1.1361807419e+02
2.487035e-05 1.4192027611e+02
3.130992e-05 1.7727183112e+02
3.941685e-05 2.2142785905e+02
4.962288e-05 2.7657977974e+02
6.247150e-05 3.4546311503e+02
7.864696e-05 4.3149127309e+02
9.901066e-05 5.3892097582e+02
1.246470e-04 6.7305559147e+02
1.569213e-04 8.4049276470e+02
1.975522e-04 1.0494216264e+03
2.487035e-04 1.3099715250e+03
3.130992e-04 1.6346072135e+03
3.941685e-04 2.0385536739e+03
4.962288e-04 2.5402181326e+03
6.247150e-04 3.1615599923e+03
7.864696e-04 3.9283329604e+03
9.901066e-04 4.8700345397e+03
1.246470e-03 6.0191969552e+03
1.569213e-03 7.4095600995e+03
1.975522e-03 9.0727547842e+03
2.487035e-03 1.1032815312e+04
3.130992e-03 1.3298177587e+04
3.941685e-03 1.5850883388e+04
4.962288e-03 1.8632259560e+04
6.247150e-03 2.1526447331e+04
7.864696e-03 2.4342451845e+04
9.901066e-03 2.6797382542e+04
1.246470e-02 2.8508643116e+04
1.569213e-02 2.9016610760e+04
1.975522e-02 2.7885576978e+04
2.487023e-02 2.4948396926e+04
3.129315e-02 2.0684381340e+04
3.886098e-02 1.6557864090e+04
4.523912e-02 1.4265843370e+04
4.986514e-02 1.3168642440e+04
5.368031e-02 1.2498041832e+04
5.708687e-02 1.1997568615e+04
6.026414e-02 1.1560658516e+04
6.330705e-02 1.1133782414e+04
6.627250e-02 1.0688688442e+04
6.919788e-02 1.0212075761e+04
7.210954e-02 9.7011963531e+03
7.502712e-02 9.1611779254e+03
7.796602e-02 8.6030189455e+03
8.093877e-02 8.0416286743e+03
8.395597e-02 7.4936946646e+03
8.702682e-02 6.9757783342e+03
9.015957e-02 6.5023632249e+03
9.336175e-02 6.0844490174e+03
9.664038e-02 5.7283974842e+03
1.000021e-01 5.4353307717e+03
1.034533e-01 5.2009033402e+03
1.070001e-01 5.0155143261e+03
1.106485e-01 4.8648971088e+03
1.144045e-01 4.7314489121e+03
1.182740e-01 4.5962726333e+03
1.222627e-01 4.4421254988e+03
1.263764e-01 4.2567224106e+03
1.306210e-01 4.0357091955e+03
1.350021e-01 3.7841109757e+03
1.395256e-01 3.5155819632e+03
1.441972e-01 3.2490869450e+03
1.490229e-01 3.0041351549e+03
1.540084e-01 2.7959026800e+03
1.591596e-01 2.6315248037e+03
1.644825e-01 2.5084224131e+03
1.699832e-01 2.4149174631e+03
1.756676e-01 2.3330520187e+03
1.815421e-01 2.2439117086e+03
1.876131e-01 2.1340792560e+03
1.938871e-01 2.0010358977e+03
2.003709e-01 1.8541382783e+03
2.070716e-01 1.7100302260e+03
2.139967e-01 1.5847052651e+03
2.211541e-01 1.4863239017e+03
2.285520e-01 1.4119960909e+03
2.361996e-01 1.3498232148e+03
2.441066e-01 1.2853570635e+03
2.522834e-01 1.2097414056e+03
2.607418e-01 1.1247543450e+03
2.694946e-01 1.0405020208e+03
2.785558e-01 9.6750813074e+02
2.879414e-01 9.0916437008e+02
2.976692e-01 8.6008915923e+02
3.077592e-01 8.1126648768e+02
3.182345e-01 7.5786040348e+02
3.291210e-01 7.0279655979e+02
3.404488e-01 6.5258691136e+02
3.522528e-01 6.1003348438e+02
3.645737e-01 5.7182437830e+02
3.774591e-01 5.3323931147e+02
3.909658e-01 4.9393494115e+02
4.051619e-01 4.5726718045e+02
4.201296e-01 4.2460760669e+02
4.359702e-01 3.9362382073e+02
4.528096e-01 3.6275032828e+02
4.708075e-01 3.3341458686e+02
4.901701e-01 3.0622435298e+02
5.111697e-01 2.7979272674e+02
5.341760e-01 2.5414973244e+02
5.597071e-01 2.2969971237e+02
5.885175e-01 2.0570238095e+02
6.217598e-01 1.8224378048e+02
6.612997e-01 1.5890242666e+02
7.103829e-01 1.3538646303e+02
7.751559e-01 1.1118638270e+02
8.682605e-01 8.5847248429e+01
1.015496e+00 5.9789210629e+01
1.249850e+00 3.6730630143e+01
1.570863e+00 2.1284775901e+01
1.977550e+00 1.2178182753e+01
2.489588e+00 6.9116944160e+00
3.134206e+00 3.8942467344e+00
3.945731e+00 2.1796690244e+00
4.967382e+00 1.2126665119e+00
6.253563e+00 6.7095694477e-01
7.872769e+00 3.6935611492e-01
9.911229e+00 2.0237743829e-01
1.247750e+01 1.1040790858e-01
