    0.10027E-04    0.82878E+00
    0.10128E-04    0.83677E+00
    0.10230E-04    0.84484E+00
    0.10332E-04    0.85299E+00
    0.10436E-04    0.86122E+00
    0.10541E-04    0.86953E+00
    0.10647E-04    0.87792E+00
    0.10754E-04    0.88638E+00
    0.10862E-04    0.89493E+00
    0.10971E-04    0.90357E+00
    0.11082E-04    0.91228E+00
    0.11193E-04    0.92108E+00
    0.11305E-04    0.92997E+00
    0.11419E-04    0.93894E+00
    0.11534E-04    0.94800E+00
    0.11650E-04    0.95714E+00
    0.11767E-04    0.96637E+00
    0.11885E-04    0.97569E+00
    0.12004E-04    0.98511E+00
    0.12125E-04    0.99461E+00
    0.12247E-04    0.10042E+01
    0.12370E-04    0.10139E+01
    0.12494E-04    0.10237E+01
    0.12620E-04    0.10335E+01
    0.12747E-04    0.10435E+01
    0.12875E-04    0.10536E+01
    0.13004E-04    0.10637E+01
    0.13135E-04    0.10740E+01
    0.13267E-04    0.10844E+01
    0.13400E-04    0.10948E+01
    0.13535E-04    0.11054E+01
    0.13671E-04    0.11160E+01
    0.13808E-04    0.11268E+01
    0.13947E-04    0.11377E+01
    0.14087E-04    0.11487E+01
    0.14229E-04    0.11597E+01
    0.14372E-04    0.11709E+01
    0.14516E-04    0.11822E+01
    0.14662E-04    0.11936E+01
    0.14810E-04    0.12051E+01
    0.14958E-04    0.12168E+01
    0.15109E-04    0.12285E+01
    0.15261E-04    0.12403E+01
    0.15414E-04    0.12523E+01
    0.15569E-04    0.12644E+01
    0.15725E-04    0.12766E+01
    0.15883E-04    0.12889E+01
    0.16043E-04    0.13013E+01
    0.16204E-04    0.13139E+01
    0.16367E-04    0.13266E+01
    0.16532E-04    0.13394E+01
    0.16698E-04    0.13523E+01
    0.16866E-04    0.13653E+01
    0.17035E-04    0.13785E+01
    0.17206E-04    0.13918E+01
    0.17379E-04    0.14052E+01
    0.17554E-04    0.14188E+01
    0.17730E-04    0.14325E+01
    0.17909E-04    0.14463E+01
    0.18089E-04    0.14602E+01
    0.18270E-04    0.14743E+01
    0.18454E-04    0.14885E+01
    0.18639E-04    0.15029E+01
    0.18827E-04    0.15174E+01
    0.19016E-04    0.15320E+01
    0.19207E-04    0.15468E+01
    0.19400E-04    0.15617E+01
    0.19595E-04    0.15768E+01
    0.19792E-04    0.15920E+01
