    0.10027E-04    0.20121E-02
    0.10128E-04    0.20315E-02
    0.10230E-04    0.20511E-02
    0.10332E-04    0.20709E-02
    0.10436E-04    0.20908E-02
    0.10541E-04    0.21110E-02
    0.10647E-04    0.21314E-02
    0.10754E-04    0.21519E-02
    0.10862E-04    0.21727E-02
    0.10971E-04    0.21936E-02
    0.11082E-04    0.22148E-02
    0.11193E-04    0.22362E-02
    0.11305E-04    0.22577E-02
    0.11419E-04    0.22795E-02
    0.11534E-04    0.23015E-02
    0.11650E-04    0.23237E-02
    0.11767E-04    0.23461E-02
    0.11885E-04    0.23688E-02
    0.12004E-04    0.23916E-02
    0.12125E-04    0.24147E-02
    0.12247E-04    0.24380E-02
    0.12370E-04    0.24615E-02
    0.12494E-04    0.24852E-02
    0.12620E-04    0.25092E-02
    0.12747E-04    0.25334E-02
    0.12875E-04    0.25578E-02
    0.13004E-04    0.25825E-02
    0.13135E-04    0.26074E-02
    0.13267E-04    0.26326E-02
    0.13400E-04    0.26580E-02
    0.13535E-04    0.26836E-02
    0.13671E-04    0.27095E-02
    0.13808E-04    0.27356E-02
    0.13947E-04    0.27620E-02
    0.14087E-04    0.27887E-02
    0.14229E-04    0.28156E-02
    0.14372E-04    0.28427E-02
    0.14516E-04    0.28701E-02
    0.14662E-04    0.28978E-02
    0.14810E-04    0.29258E-02
    0.14958E-04    0.29540E-02
    0.15109E-04    0.29825E-02
    0.15261E-04    0.30113E-02
    0.15414E-04    0.30403E-02
    0.15569E-04    0.30697E-02
    0.15725E-04    0.30993E-02
    0.15883E-04    0.31292E-02
    0.16043E-04    0.31593E-02
    0.16204E-04    0.31898E-02
    0.16367E-04    0.32206E-02
    0.16532E-04    0.32517E-02
    0.16698E-04    0.32830E-02
    0.16866E-04    0.33147E-02
    0.17035E-04    0.33467E-02
    0.17206E-04    0.33789E-02
    0.17379E-04    0.34115E-02
    0.17554E-04    0.34444E-02
    0.17730E-04    0.34777E-02
    0.17909E-04    0.35112E-02
    0.18089E-04    0.35451E-02
    0.18270E-04    0.35793E-02
    0.18454E-04    0.36138E-02
    0.18639E-04    0.36487E-02
    0.18827E-04    0.36839E-02
    0.19016E-04    0.37194E-02
    0.19207E-04    0.37553E-02
    0.19400E-04    0.37915E-02
    0.19595E-04    0.38281E-02
    0.19792E-04    0.38650E-02
    0.19991E-04    0.39023E-02
    0.20192E-04    0.39399E-02
    0.20395E-04    0.39779E-02
    0.20600E-04    0.40163E-02
    0.20807E-04    0.40551E-02
    0.21016E-04    0.40942E-02
    0.21227E-04    0.41337E-02
    0.21440E-04    0.41735E-02
    0.21656E-04    0.42138E-02
    0.21874E-04    0.42544E-02
    0.22093E-04    0.42955E-02
    0.22315E-04    0.43369E-02
    0.22540E-04    0.43787E-02
    0.22766E-04    0.44210E-02
    0.22995E-04    0.44636E-02
    0.23226E-04    0.45067E-02
    0.23460E-04    0.45502E-02
    0.23695E-04    0.45941E-02
    0.23933E-04    0.46384E-02
    0.24174E-04    0.46831E-02
    0.24417E-04    0.47283E-02
    0.24662E-04    0.47739E-02
    0.24910E-04    0.48199E-02
    0.25161E-04    0.48664E-02
    0.25413E-04    0.49134E-02
    0.25669E-04    0.49608E-02
    0.25927E-04    0.50086E-02
    0.26187E-04    0.50569E-02
    0.26451E-04    0.51057E-02
    0.26716E-04    0.51550E-02
    0.26985E-04    0.52047E-02
    0.27256E-04    0.52549E-02
    0.27530E-04    0.53056E-02
    0.27807E-04    0.53568E-02
    0.28086E-04    0.54084E-02
    0.28368E-04    0.54606E-02
    0.28654E-04    0.55133E-02
    0.28942E-04    0.55665E-02
    0.29232E-04    0.56202E-02
    0.29526E-04    0.56744E-02
    0.29823E-04    0.57291E-02
    0.30123E-04    0.57844E-02
    0.30425E-04    0.58402E-02
    0.30731E-04    0.58965E-02
    0.31040E-04    0.59534E-02
    0.31352E-04    0.60108E-02
    0.31667E-04    0.60688E-02
    0.31985E-04    0.61273E-02
    0.32307E-04    0.61864E-02
    0.32631E-04    0.62461E-02
    0.32959E-04    0.63064E-02
    0.33291E-04    0.63672E-02
    0.33625E-04    0.64286E-02
    0.33963E-04    0.64906E-02
    0.34305E-04    0.65532E-02
    0.34649E-04    0.66165E-02
    0.34998E-04    0.66803E-02
    0.35349E-04    0.67447E-02
    0.35705E-04    0.68098E-02
    0.36063E-04    0.68755E-02
    0.36426E-04    0.69418E-02
    0.36792E-04    0.70088E-02
    0.37162E-04    0.70764E-02
    0.37535E-04    0.71446E-02
    0.37912E-04    0.72135E-02
    0.38293E-04    0.72831E-02
    0.38678E-04    0.73534E-02
    0.39067E-04    0.74243E-02
    0.39460E-04    0.74959E-02
    0.39856E-04    0.75682E-02
    0.40257E-04    0.76412E-02
    0.40661E-04    0.77149E-02
    0.41070E-04    0.77894E-02
    0.41483E-04    0.78645E-02
    0.41900E-04    0.79404E-02
    0.42321E-04    0.80170E-02
    0.42746E-04    0.80943E-02
    0.43176E-04    0.81724E-02
    0.43610E-04    0.82512E-02
    0.44048E-04    0.83308E-02
    0.44491E-04    0.84111E-02
    0.44938E-04    0.84923E-02
    0.45389E-04    0.85742E-02
    0.45846E-04    0.86569E-02
    0.46306E-04    0.87404E-02
    0.46772E-04    0.88247E-02
    0.47242E-04    0.89098E-02
    0.47717E-04    0.89958E-02
    0.48196E-04    0.90826E-02
    0.48680E-04    0.91702E-02
    0.49170E-04    0.92586E-02
    0.49664E-04    0.93479E-02
    0.50163E-04    0.94381E-02
    0.50667E-04    0.95292E-02
    0.51176E-04    0.96211E-02
    0.51691E-04    0.97139E-02
    0.52210E-04    0.98076E-02
    0.52735E-04    0.99022E-02
    0.53265E-04    0.99977E-02
    0.53800E-04    0.10094E-01
    0.54341E-04    0.10192E-01
    0.54887E-04    0.10290E-01
    0.55439E-04    0.10389E-01
    0.55996E-04    0.10489E-01
    0.56559E-04    0.10590E-01
    0.57127E-04    0.10693E-01
    0.57701E-04    0.10796E-01
    0.58281E-04    0.10900E-01
    0.58867E-04    0.11005E-01
    0.59458E-04    0.11111E-01
    0.60056E-04    0.11218E-01
    0.60660E-04    0.11327E-01
    0.61269E-04    0.11436E-01
    0.61885E-04    0.11546E-01
    0.62507E-04    0.11658E-01
    0.63135E-04    0.11770E-01
    0.63770E-04    0.11883E-01
    0.64411E-04    0.11998E-01
    0.65058E-04    0.12114E-01
    0.65712E-04    0.12231E-01
    0.66372E-04    0.12349E-01
    0.67039E-04    0.12468E-01
    0.67713E-04    0.12588E-01
    0.68393E-04    0.12709E-01
    0.69081E-04    0.12832E-01
    0.69775E-04    0.12956E-01
    0.70476E-04    0.13081E-01
    0.71185E-04    0.13207E-01
    0.71900E-04    0.13334E-01
    0.72623E-04    0.13463E-01
    0.73353E-04    0.13593E-01
    0.74090E-04    0.13724E-01
    0.74834E-04    0.13856E-01
    0.75586E-04    0.13990E-01
    0.76346E-04    0.14125E-01
    0.77113E-04    0.14261E-01
    0.77888E-04    0.14399E-01
    0.78671E-04    0.14538E-01
    0.79462E-04    0.14678E-01
    0.80260E-04    0.14819E-01
    0.81067E-04    0.14962E-01
    0.81882E-04    0.15107E-01
    0.82705E-04    0.15252E-01
    0.83536E-04    0.15400E-01
    0.84376E-04    0.15548E-01
    0.85224E-04    0.15698E-01
    0.86080E-04    0.15850E-01
    0.86945E-04    0.16002E-01
    0.87819E-04    0.16157E-01
    0.88702E-04    0.16313E-01
    0.89593E-04    0.16470E-01
    0.90493E-04    0.16629E-01
    0.91403E-04    0.16789E-01
    0.92322E-04    0.16951E-01
    0.93249E-04    0.17115E-01
    0.94187E-04    0.17280E-01
    0.95133E-04    0.17446E-01
    0.96089E-04    0.17615E-01
    0.97055E-04    0.17785E-01
    0.98030E-04    0.17956E-01
    0.99016E-04    0.18129E-01
    0.10001E-03    0.18304E-01
    0.10102E-03    0.18481E-01
    0.10203E-03    0.18659E-01
    0.10306E-03    0.18839E-01
    0.10409E-03    0.19021E-01
    0.10514E-03    0.19204E-01
    0.10620E-03    0.19389E-01
    0.10726E-03    0.19576E-01
    0.10834E-03    0.19765E-01
    0.10943E-03    0.19956E-01
    0.11053E-03    0.20148E-01
    0.11164E-03    0.20343E-01
    0.11276E-03    0.20539E-01
    0.11390E-03    0.20737E-01
    0.11504E-03    0.20937E-01
    0.11620E-03    0.21139E-01
    0.11736E-03    0.21343E-01
    0.11854E-03    0.21549E-01
    0.11973E-03    0.21757E-01
    0.12094E-03    0.21966E-01
    0.12215E-03    0.22178E-01
    0.12338E-03    0.22392E-01
    0.12462E-03    0.22608E-01
    0.12587E-03    0.22826E-01
    0.12714E-03    0.23046E-01
    0.12842E-03    0.23269E-01
    0.12971E-03    0.23493E-01
    0.13101E-03    0.23720E-01
    0.13233E-03    0.23948E-01
    0.13366E-03    0.24179E-01
    0.13500E-03    0.24413E-01
    0.13636E-03    0.24648E-01
    0.13773E-03    0.24886E-01
    0.13911E-03    0.25126E-01
    0.14051E-03    0.25368E-01
    0.14192E-03    0.25613E-01
    0.14335E-03    0.25860E-01
    0.14479E-03    0.26109E-01
    0.14624E-03    0.26361E-01
    0.14771E-03    0.26615E-01
    0.14920E-03    0.26872E-01
    0.15070E-03    0.27131E-01
    0.15221E-03    0.27393E-01
    0.15374E-03    0.27657E-01
    0.15529E-03    0.27924E-01
    0.15685E-03    0.28193E-01
    0.15842E-03    0.28465E-01
    0.16002E-03    0.28740E-01
    0.16162E-03    0.29017E-01
    0.16325E-03    0.29297E-01
    0.16489E-03    0.29579E-01
    0.16655E-03    0.29864E-01
    0.16822E-03    0.30152E-01
    0.16991E-03    0.30443E-01
    0.17162E-03    0.30737E-01
    0.17334E-03    0.31033E-01
    0.17509E-03    0.31333E-01
    0.17685E-03    0.31635E-01
    0.17862E-03    0.31940E-01
    0.18042E-03    0.32248E-01
    0.18223E-03    0.32559E-01
    0.18406E-03    0.32873E-01
    0.18591E-03    0.33190E-01
    0.18778E-03    0.33510E-01
    0.18967E-03    0.33833E-01
    0.19157E-03    0.34159E-01
    0.19350E-03    0.34489E-01
    0.19544E-03    0.34821E-01
    0.19741E-03    0.35157E-01
    0.19939E-03    0.35496E-01
    0.20140E-03    0.35839E-01
    0.20342E-03    0.36184E-01
    0.20547E-03    0.36533E-01
    0.20753E-03    0.36885E-01
    0.20962E-03    0.37241E-01
    0.21172E-03    0.37600E-01
    0.21385E-03    0.37963E-01
    0.21600E-03    0.38329E-01
    0.21817E-03    0.38698E-01
    0.22036E-03    0.39072E-01
    0.22258E-03    0.39448E-01
    0.22481E-03    0.39829E-01
    0.22707E-03    0.40213E-01
    0.22936E-03    0.40601E-01
    0.23166E-03    0.40992E-01
    0.23399E-03    0.41387E-01
    0.23634E-03    0.41786E-01
    0.23872E-03    0.42189E-01
    0.24112E-03    0.42596E-01
    0.24354E-03    0.43007E-01
    0.24599E-03    0.43422E-01
    0.24846E-03    0.43840E-01
    0.25096E-03    0.44263E-01
    0.25348E-03    0.44690E-01
    0.25603E-03    0.45121E-01
    0.25860E-03    0.45556E-01
    0.26120E-03    0.45995E-01
    0.26382E-03    0.46438E-01
    0.26647E-03    0.46886E-01
    0.26915E-03    0.47338E-01
    0.27186E-03    0.47794E-01
    0.27459E-03    0.48255E-01
    0.27735E-03    0.48720E-01
    0.28014E-03    0.49190E-01
    0.28295E-03    0.49664E-01
    0.28580E-03    0.50143E-01
    0.28867E-03    0.50627E-01
    0.29157E-03    0.51115E-01
    0.29450E-03    0.51607E-01
    0.29746E-03    0.52105E-01
    0.30045E-03    0.52607E-01
    0.30347E-03    0.53114E-01
    0.30652E-03    0.53626E-01
    0.30960E-03    0.54143E-01
    0.31271E-03    0.54665E-01
    0.31585E-03    0.55192E-01
    0.31903E-03    0.55724E-01
    0.32223E-03    0.56261E-01
    0.32547E-03    0.56804E-01
    0.32874E-03    0.57351E-01
    0.33205E-03    0.57904E-01
    0.33538E-03    0.58462E-01
    0.33876E-03    0.59025E-01
    0.34216E-03    0.59594E-01
    0.34560E-03    0.60169E-01
    0.34907E-03    0.60749E-01
    0.35258E-03    0.61334E-01
    0.35612E-03    0.61925E-01
    0.35970E-03    0.62522E-01
    0.36332E-03    0.63124E-01
    0.36697E-03    0.63733E-01
    0.37066E-03    0.64347E-01
    0.37438E-03    0.64967E-01
    0.37814E-03    0.65593E-01
    0.38195E-03    0.66225E-01
    0.38578E-03    0.66863E-01
    0.38966E-03    0.67508E-01
    0.39358E-03    0.68158E-01
    0.39753E-03    0.68815E-01
    0.40153E-03    0.69478E-01
    0.40556E-03    0.70147E-01
    0.40964E-03    0.70823E-01
    0.41376E-03    0.71505E-01
    0.41791E-03    0.72194E-01
    0.42211E-03    0.72890E-01
    0.42636E-03    0.73592E-01
    0.43064E-03    0.74301E-01
    0.43497E-03    0.75017E-01
    0.43934E-03    0.75739E-01
    0.44376E-03    0.76469E-01
    0.44822E-03    0.77206E-01
    0.45272E-03    0.77949E-01
    0.45727E-03    0.78700E-01
    0.46187E-03    0.79458E-01
    0.46651E-03    0.80223E-01
    0.47120E-03    0.80996E-01
    0.47593E-03    0.81776E-01
    0.48072E-03    0.82563E-01
    0.48555E-03    0.83358E-01
    0.49043E-03    0.84161E-01
    0.49536E-03    0.84972E-01
    0.50033E-03    0.85790E-01
    0.50536E-03    0.86616E-01
    0.51044E-03    0.87450E-01
    0.51557E-03    0.88292E-01
    0.52075E-03    0.89142E-01
    0.52599E-03    0.90000E-01
    0.53127E-03    0.90866E-01
    0.53661E-03    0.91741E-01
    0.54201E-03    0.92624E-01
    0.54745E-03    0.93516E-01
    0.55296E-03    0.94416E-01
    0.55851E-03    0.95325E-01
    0.56413E-03    0.96242E-01
    0.56980E-03    0.97168E-01
    0.57552E-03    0.98103E-01
    0.58131E-03    0.99047E-01
    0.58715E-03    0.10000E+00
    0.59305E-03    0.10096E+00
    0.59901E-03    0.10193E+00
    0.60503E-03    0.10291E+00
    0.61111E-03    0.10390E+00
    0.61725E-03    0.10490E+00
    0.62346E-03    0.10591E+00
    0.62972E-03    0.10693E+00
    0.63605E-03    0.10796E+00
    0.64244E-03    0.10900E+00
    0.64890E-03    0.11005E+00
    0.65542E-03    0.11111E+00
    0.66201E-03    0.11217E+00
